valid_time,number,expver,e,e_mm
2003-01-01 06:00:00,0,0001,-0.003323955198616109,103.04261115709939
2003-02-01 06:00:00,0,0001,-0.0036447447002960916,102.05285160829057
2003-03-01 06:00:00,0,0001,-0.0033444223560015235,103.67709303604724
2003-04-01 06:00:00,0,0001,-0.0017452795558751948,52.35838667625584
2003-05-01 06:00:00,0,0001,-0.0008376570262407934,25.967367813464595
2003-06-01 06:00:00,0,0001,-0.0004444207317547464,13.332621952642391
2003-07-01 06:00:00,0,0001,-0.0006186422303089547,19.177909139577597
2003-08-01 06:00:00,0,0001,-0.0008676017735398224,26.895654979734495
2003-09-01 06:00:00,0,0001,-0.0008290402039144508,24.871206117433523
2003-10-01 06:00:00,0,0001,-0.0011430431786064892,35.43433853680117
2003-11-01 06:00:00,0,0001,-0.0014684448604106682,44.053345812320046
2003-12-01 06:00:00,0,0001,-0.0022054730927597945,68.36966587555362
2004-01-01 06:00:00,0,0001,-0.0036569562485403054,113.36564370474947
2004-02-01 06:00:00,0,0001,-0.0038737083884144803,112.33754326401993
2004-03-01 06:00:00,0,0001,-0.0032973351935621955,102.21739100042807
2004-04-01 06:00:00,0,0001,-0.0020666368138723607,61.999104416170816
2004-05-01 06:00:00,0,0001,-0.000877713967236948,27.209132984345388
2004-06-01 06:00:00,0,0001,-0.00045272122045662616,13.581636613698784
2004-07-01 06:00:00,0,0001,-0.0006297864891539478,19.523381163772385
2004-08-01 06:00:00,0,0001,-0.001269330760332543,39.34925357030883
2004-09-01 06:00:00,0,0001,-0.0009951079180569916,29.85323754170975
2004-10-01 06:00:00,0,0001,-0.00114696753960002,35.55599372760062
2004-11-01 06:00:00,0,0001,-0.0014642593835899513,43.92778150769854
2004-12-01 06:00:00,0,0001,-0.002266650431898767,70.26616338886178
2005-01-01 06:00:00,0,0001,-0.0035871842828463416,111.2027127682366
2005-02-01 06:00:00,0,0001,-0.00371949722512884,104.14592230360752
2005-03-01 06:00:00,0,0001,-0.0033232759085677264,103.02155316559953
2005-04-01 06:00:00,0,0001,-0.0022646952999329367,67.9408589979881
2005-05-01 06:00:00,0,0001,-0.0008266638363118568,25.62657892566756
2005-06-01 06:00:00,0,0001,-0.0005200341466156184,15.601024398468551
2005-07-01 06:00:00,0,0001,-0.0005113342206155879,15.851360839083226
2005-08-01 06:00:00,0,0001,-0.0005757125632911863,17.847089462026773
2005-09-01 06:00:00,0,0001,-0.0013837665029295424,41.512995087886274
2005-10-01 06:00:00,0,0001,-0.0017874763353783632,55.41176639672926
2005-11-01 06:00:00,0,0001,-0.0021278883581864003,63.83665074559201
2005-12-01 06:00:00,0,0001,-0.0027055510927053547,83.87208387386599
2006-01-01 06:00:00,0,0001,-0.003632002321597845,112.59207196953321
2006-02-01 06:00:00,0,0001,-0.003957224177925452,110.80227698191266
2006-03-01 06:00:00,0,0001,-0.0032375399039431562,100.36373702223784
2006-04-01 06:00:00,0,0001,-0.0025362102356752754,76.08630707025826
2006-05-01 06:00:00,0,0001,-0.0011692283478458411,36.24607878322107
2006-06-01 06:00:00,0,0001,-0.0005253430404743289,15.760291214229866
2006-07-01 06:00:00,0,0001,-0.00044209639471058285,13.704988236028068
2006-08-01 06:00:00,0,0001,-0.0006034770968335121,18.707790001838873
2006-09-01 06:00:00,0,0001,-0.0008950873961192231,26.852621883576692
2006-10-01 06:00:00,0,0001,-0.0015275358104285717,47.35361012328572
2006-11-01 06:00:00,0,0001,-0.0022144395843839925,66.43318753151978
2006-12-01 06:00:00,0,0001,-0.002418249693397489,74.96574049532217
2007-01-01 06:00:00,0,0001,-0.003554716392786571,110.1962081763837
2007-02-01 06:00:00,0,0001,-0.0026639261870693674,74.58993323794229
2007-03-01 06:00:00,0,0001,-0.003157930190568435,97.89583590762147
2007-04-01 06:00:00,0,0001,-0.0019755751046599194,59.26725313979758
2007-05-01 06:00:00,0,0001,-0.000782423740844073,24.25513596616626
2007-06-01 06:00:00,0,0001,-0.00044276995797424656,13.283098739227396
2007-07-01 06:00:00,0,0001,-0.0005008199110626201,15.525417242941222
2007-08-01 06:00:00,0,0001,-0.0006131912578606973,19.008928993681618
2007-09-01 06:00:00,0,0001,-0.0012297910924236547,36.89373277270965
2007-10-01 06:00:00,0,0001,-0.0013092335059427477,40.58623868422518
2007-11-01 06:00:00,0,0001,-0.0020675522258382932,62.0265667751488
2007-12-01 06:00:00,0,0001,-0.002848940631361794,88.31715957221562
2008-01-01 06:00:00,0,0001,-0.003513007264485875,108.90322519906212
2008-02-01 06:00:00,0,0001,-0.00358982095787469,104.10480777836601
2008-03-01 06:00:00,0,0001,-0.0030737600627136524,95.28656194412324
2008-04-01 06:00:00,0,0001,-0.0016812087188882766,50.4362615666483
2008-05-01 06:00:00,0,0001,-0.0006565073959499782,20.351729274449323
2008-06-01 06:00:00,0,0001,-0.00045409580504633,13.622874151389901
2008-07-01 06:00:00,0,0001,-0.0004138908547147974,12.83061649615872
2008-08-01 06:00:00,0,0001,-0.000542996960044141,16.83290576136837
2008-09-01 06:00:00,0,0001,-0.0007441317867938084,22.32395360381425
2008-10-01 06:00:00,0,0001,-0.0011857292281096106,36.75760607139793
2008-11-01 06:00:00,0,0001,-0.0015558752241614314,46.67625672484294
2008-12-01 06:00:00,0,0001,-0.0029478279756327513,91.38266724461529
2009-01-01 06:00:00,0,0001,-0.003765660773643266,116.73548398294125
2009-02-01 06:00:00,0,0001,-0.003427417451927072,95.96768865395802
2009-03-01 06:00:00,0,0001,-0.003366795871859746,104.37067202765213
2009-04-01 06:00:00,0,0001,-0.002219270783958226,66.57812351874678
2009-05-01 06:00:00,0,0001,-0.000914813713851203,28.35922512938729
2009-06-01 06:00:00,0,0001,-0.00047569116916018205,14.270735074805462
2009-07-01 06:00:00,0,0001,-0.00048355821169179943,14.990304562445782
2009-08-01 06:00:00,0,0001,-0.0004990872903498208,15.471706000844446
2009-09-01 06:00:00,0,0001,-0.0008274503904346648,24.823511713039945
2009-10-01 06:00:00,0,0001,-0.0010513298800430449,32.59122628133439
2009-11-01 06:00:00,0,0001,-0.0021273510957239092,63.82053287171728
2009-12-01 06:00:00,0,0001,-0.0028629473103167604,88.75136661981956
2010-01-01 06:00:00,0,0001,-0.0036392906165108978,112.81800911183782
2010-02-01 06:00:00,0,0001,-0.0035283460108563704,98.79368830397837
2010-03-01 06:00:00,0,0001,-0.002980670428347132,92.4007832787611
2010-04-01 06:00:00,0,0001,-0.001752565324687022,52.57695974061066
2010-05-01 06:00:00,0,0001,-0.0010566027344701084,32.75468476857336
2010-06-01 06:00:00,0,0001,-0.0004562940746041307,13.68882223812392
2010-07-01 06:00:00,0,0001,-0.000504103320394901,15.627202932241932
2010-08-01 06:00:00,0,0001,-0.000520856186667673,16.14654178669786
2010-09-01 06:00:00,0,0001,-0.0009223271030866141,27.669813092598424
2010-10-01 06:00:00,0,0001,-0.0012836853125922389,39.794244690359406
2010-11-01 06:00:00,0,0001,-0.0012444026812966627,37.33208043889988
2010-12-01 06:00:00,0,0001,-0.0023106663100166945,71.63065561051752
2011-01-01 06:00:00,0,0001,-0.003405749790920328,105.57824351853017
2011-02-01 06:00:00,0,0001,-0.003405228727921677,95.34640438180696
2011-03-01 06:00:00,0,0001,-0.0033338886442848105,103.35054797282912
2011-04-01 06:00:00,0,0001,-0.0022548765059189394,67.64629517756818
2011-05-01 06:00:00,0,0001,-0.0009396983753037659,29.13064963441674
2011-06-01 06:00:00,0,0001,-0.0005740819270968593,17.222457812905777
2011-07-01 06:00:00,0,0001,-0.000539806001243154,16.733986038537772
2011-08-01 06:00:00,0,0001,-0.0005566440512870344,17.255965589898064
2011-09-01 06:00:00,0,0001,-0.0009693395304649392,29.080185913948174
2011-10-01 06:00:00,0,0001,-0.0011961904548595916,37.081904100647336
2011-11-01 06:00:00,0,0001,-0.0019314570325850097,57.943710977550296
2011-12-01 06:00:00,0,0001,-0.002759491687731349,85.54424231967182
2012-01-01 06:00:00,0,0001,-0.0038393119767549827,119.01867127940446
2012-02-01 06:00:00,0,0001,-0.00368064499802595,106.73870494275255
2012-03-01 06:00:00,0,0001,-0.0033026766045173715,102.38297474003852
2012-04-01 06:00:00,0,0001,-0.0027097477300205924,81.29243190061777
2012-05-01 06:00:00,0,0001,-0.001071022440631941,33.20169565959017
2012-06-01 06:00:00,0,0001,-0.00055126072545589,16.537821763676703
2012-07-01 06:00:00,0,0001,-0.000480028239680244,14.880875430087563
2012-08-01 06:00:00,0,0001,-0.0006334925946045165,19.63827043274001
2012-09-01 06:00:00,0,0001,-0.0008295521778960491,24.886565336881475
2012-10-01 06:00:00,0,0001,-0.001101118867298253,34.13468488624584
2012-11-01 06:00:00,0,0001,-0.0022654415464637883,67.96324639391364
2012-12-01 06:00:00,0,0001,-0.003192504588546424,98.96764224493914
2013-01-01 06:00:00,0,0001,-0.0037418875731507193,115.9985147676723
2013-02-01 06:00:00,0,0001,-0.0036383163824273406,101.87285870796553
2013-03-01 06:00:00,0,0001,-0.0033586469187257407,104.11805448049796
2013-04-01 06:00:00,0,0001,-0.0011990771090646805,35.972313271940415
2013-05-01 06:00:00,0,0001,-0.0009051969663304509,28.061105956243978
2013-06-01 06:00:00,0,0001,-0.0008251706960335941,24.755120881007823
2013-07-01 06:00:00,0,0001,-0.0005180384758338254,16.059192750848588
2013-08-01 06:00:00,0,0001,-0.0008700549645995443,26.971703902585872
2013-09-01 06:00:00,0,0001,-0.0008879006552376806,26.637019657130416
2013-10-01 06:00:00,0,0001,-0.0013541319993807862,41.97809198080437
2013-11-01 06:00:00,0,0001,-0.00185185445194118,55.5556335582354
2013-12-01 06:00:00,0,0001,-0.003152654051866813,97.7322756078712
2014-01-01 06:00:00,0,0001,-0.0035500108509592928,110.05033637973807
2014-02-01 06:00:00,0,0001,-0.003869827251808017,108.35516305062447
2014-03-01 06:00:00,0,0001,-0.0031721715154742584,98.33731697970201
2014-04-01 06:00:00,0,0001,-0.0017417870904794992,52.25361271438497
2014-05-01 06:00:00,0,0001,-0.0008073356089100113,25.02740387621035
2014-06-01 06:00:00,0,0001,-0.0004599208959967062,13.797626879901186
2014-07-01 06:00:00,0,0001,-0.00048688016606280915,15.093285147947084
2014-08-01 06:00:00,0,0001,-0.0006492455338773827,20.126611550198866
2014-09-01 06:00:00,0,0001,-0.0012159056367211723,36.47716910163517
2014-10-01 06:00:00,0,0001,-0.0020405779935883106,63.25791780123763
2014-11-01 06:00:00,0,0001,-0.001528187826890899,45.84563480672696
2014-12-01 06:00:00,0,0001,-0.0021832793556067734,67.68166002380997
2015-01-01 06:00:00,0,0001,-0.003574735972051491,110.81681513359622
2015-02-01 06:00:00,0,0001,-0.0038094023865422252,106.66326682318231
2015-03-01 06:00:00,0,0001,-0.0034235452466802366,106.12990264708733
2015-04-01 06:00:00,0,0001,-0.002509409477780546,75.28228433341637
2015-05-01 06:00:00,0,0001,-0.0012620489978245938,39.123518932562405
2015-06-01 06:00:00,0,0001,-0.0004459189685880504,13.377569057641512
2015-07-01 06:00:00,0,0001,-0.0005025044658827732,15.57763844236597
2015-08-01 06:00:00,0,0001,-0.0007827289456738601,24.264597315889663
2015-09-01 06:00:00,0,0001,-0.001039828186582084,31.194845597462518
2015-10-01 06:00:00,0,0001,-0.0014731334842039907,45.66713801032371
2015-11-01 06:00:00,0,0001,-0.001981736218494952,59.45208655484856
2015-12-01 06:00:00,0,0001,-0.0017672144388354654,54.783647603899425
2016-01-01 06:00:00,0,0001,-0.002946945163815224,91.35530007827194
2016-02-01 06:00:00,0,0001,-0.003399038868029028,98.57212717284182
2016-03-01 06:00:00,0,0001,-0.0025405405273292974,78.75675634720822
2016-04-01 06:00:00,0,0001,-0.0017809201527161603,53.42760458148481
2016-05-01 06:00:00,0,0001,-0.0006401194712506201,19.843703608769225
2016-06-01 06:00:00,0,0001,-0.0004890600736537918,14.671802209613753
2016-07-01 06:00:00,0,0001,-0.0004417791731650143,13.695154368115443
2016-08-01 06:00:00,0,0001,-0.0006138250285666482,19.028575885566095
2016-09-01 06:00:00,0,0001,-0.0008804592482426573,26.41377744727972
2016-10-01 06:00:00,0,0001,-0.0014243204294849057,44.15393331403208
2016-11-01 06:00:00,0,0001,-0.0013649861239364977,40.94958371809493
2016-12-01 06:00:00,0,0001,-0.0023983609293458607,74.34918880972168
2017-01-01 06:00:00,0,0001,-0.003621105368624973,112.25426642737416
2017-02-01 06:00:00,0,0001,-0.0027293522730457037,76.4218636452797
2017-03-01 06:00:00,0,0001,-0.0032308514300104134,100.15639433032283
2017-04-01 06:00:00,0,0001,-0.002274884792429866,68.24654377289599
2017-05-01 06:00:00,0,0001,-0.000998724742085931,30.96046700466386
2017-06-01 06:00:00,0,0001,-0.0006358176023305345,19.074528069916035
2017-07-01 06:00:00,0,0001,-0.0004416644889372589,13.691599157055025
2017-08-01 06:00:00,0,0001,-0.0005400895987968902,16.742777562703594
2017-09-01 06:00:00,0,0001,-0.0013393410515315422,40.18023154594626
2017-10-01 06:00:00,0,0001,-0.0011658397091456245,36.141030983514355
2017-11-01 06:00:00,0,0001,-0.0014348019949576825,43.04405984873048
2017-12-01 06:00:00,0,0001,-0.0025943152752394253,80.42377353242217
2018-01-01 06:00:00,0,0001,-0.003414206816037001,105.84041129714703
2018-02-01 06:00:00,0,0001,-0.0035099157333455186,98.27764053367451
2018-03-01 06:00:00,0,0001,-0.0033753796732325747,104.63676987020982
2018-04-01 06:00:00,0,0001,-0.0017890070142100331,53.67021042630099
2018-05-01 06:00:00,0,0001,-0.0009088292241121054,28.17370594747527
2018-06-01 06:00:00,0,0001,-0.0006842088179647536,20.52626453894261
2018-07-01 06:00:00,0,0001,-0.0007468156040966123,23.151283726994983
2018-08-01 06:00:00,0,0001,-0.0007272203741877628,22.54383159982065
2018-09-01 06:00:00,0,0001,-0.0008404781323586754,25.214343970760265
2018-10-01 06:00:00,0,0001,-0.0015682482698665188,48.615696365862085
2018-11-01 06:00:00,0,0001,-0.0018346513516565165,55.039540549695495
2018-12-01 06:00:00,0,0001,-0.002401600761996029,74.44962362187691
2019-01-01 06:00:00,0,0001,-0.0037494906376674872,116.23420976769211
2019-02-01 06:00:00,0,0001,-0.0037373998120134627,104.64719473637696
2019-03-01 06:00:00,0,0001,-0.0029293864271848365,90.81097924272993
2019-04-01 06:00:00,0,0001,-0.0021962296075033875,65.88688822510163
2019-05-01 06:00:00,0,0001,-0.0008632170023790373,26.759727073750156
2019-06-01 06:00:00,0,0001,-0.00050115562862284,15.0346688586852
2019-07-01 06:00:00,0,0001,-0.0006855889993455996,21.25325897971359
2019-08-01 06:00:00,0,0001,-0.000584629537337905,18.123515657475053
2019-09-01 06:00:00,0,0001,-0.0016431367135027978,49.29410140508393
2019-10-01 06:00:00,0,0001,-0.0012063564003582325,37.39704841110521
2019-11-01 06:00:00,0,0001,-0.0020259429752490965,60.7782892574729
2019-12-01 06:00:00,0,0001,-0.0022623726987371848,70.13355366085273
2020-01-01 06:00:00,0,0001,-0.0038182185198906613,118.3647741166105
2020-02-01 06:00:00,0,0001,-0.0034249296159968674,99.32295886390915
2020-03-01 06:00:00,0,0001,-0.003217575598278681,99.7448435466391
2020-04-01 06:00:00,0,0001,-0.0018289825454485802,54.8694763634574
2020-05-01 06:00:00,0,0001,-0.0006882239979745674,21.33494393721159
2020-06-01 06:00:00,0,0001,-0.0005144057444250832,15.432172332752497
2020-07-01 06:00:00,0,0001,-0.00037886367049592566,11.744773785373695
2020-08-01 06:00:00,0,0001,-0.000592530575100592,18.368447828118352
2020-09-01 06:00:00,0,0001,-0.0011200123499743788,33.60037049923136
2020-10-01 06:00:00,0,0001,-0.0017817931942098733,55.23558902050607
2020-11-01 06:00:00,0,0001,-0.0012547160690270028,37.641482070810085
2020-12-01 06:00:00,0,0001,-0.0023442438333556846,72.67155883402621
2021-01-01 06:00:00,0,0001,-0.003681389484625628,114.12307402339447
2021-02-01 06:00:00,0,0001,-0.003137862237575538,87.86014265211507
2021-03-01 06:00:00,0,0001,-0.003142498502766616,97.4174535857651
2021-04-01 06:00:00,0,0001,-0.0018831857751363064,56.495573254089194
2021-05-01 06:00:00,0,0001,-0.0007262004003940871,22.5122124122167
2021-06-01 06:00:00,0,0001,-0.0004904132009533455,14.712396028600367
2021-07-01 06:00:00,0,0001,-0.0004209539014260492,13.049570944207524
2021-08-01 06:00:00,0,0001,-0.0007099328182486624,22.007917365708536
2021-09-01 06:00:00,0,0001,-0.0009839583452903114,29.51875035870934
2021-10-01 06:00:00,0,0001,-0.0011649732378979179,36.11417037483545
2021-11-01 06:00:00,0,0001,-0.001749297047781932,52.47891143345796
2021-12-01 06:00:00,0,0001,-0.0031704826809274243,98.28496310875015
2022-01-01 06:00:00,0,0001,-0.0036997933588284303,114.69359412368134
2022-02-01 06:00:00,0,0001,-0.0037760218853529863,105.72861278988361
2022-03-01 06:00:00,0,0001,-0.003411585405512481,105.75914757088692
2022-04-01 06:00:00,0,0001,-0.0021784188976732136,65.3525669301964
2022-05-01 06:00:00,0,0001,-0.0009052415091760469,28.062486784457455
2022-06-01 06:00:00,0,0001,-0.0005114963331140647,15.344889993421942
2022-07-01 06:00:00,0,0001,-0.00043364658812104415,13.443044231752369
2022-08-01 06:00:00,0,0001,-0.0005930423518104409,18.384312906123668
2022-09-01 06:00:00,0,0001,-0.0008255266152828434,24.7657984584853
2022-10-01 06:00:00,0,0001,-0.0010411153728743915,32.27457655910614
2022-11-01 06:00:00,0,0001,-0.001229550126527354,36.886503795820616
2022-12-01 06:00:00,0,0001,-0.001960899806411573,60.78789399875876
2023-01-01 06:00:00,0,0001,-0.002342379238665033,72.61375639861602
2023-02-01 06:00:00,0,0001,-0.0032740565529595623,91.67358348286776
2023-03-01 06:00:00,0,0001,-0.002397752482657414,74.33032696237983
2023-04-01 06:00:00,0,0001,-0.0014006652953896612,42.019958861689844
2023-05-01 06:00:00,0,0001,-0.0006879796865425631,21.327370282819455
2023-06-01 06:00:00,0,0001,-0.0004405654340135046,13.216963020405137
2023-07-01 06:00:00,0,0001,-0.0003647102331153032,11.306017226574397
2023-08-01 06:00:00,0,0001,-0.0005142841568964678,15.9428088637905
2023-09-01 06:00:00,0,0001,-0.0007523283126254516,22.569849378763546
2023-10-01 06:00:00,0,0001,-0.0014804031070346955,45.89249631807556
2023-11-01 06:00:00,0,0001,-0.001964784890933859,58.943546728015775
2023-12-01 06:00:00,0,0001,-0.002832306397372961,87.8014983185618
2024-01-01 06:00:00,0,0001,-0.0030508050676708366,94.57495709779595
2024-02-01 06:00:00,0,0001,-0.003578468937741133,103.77559919449286
2024-03-01 06:00:00,0,0001,-0.0033644595324255084,104.29824550519076
2024-04-01 06:00:00,0,0001,-0.0019378309473241791,58.13492841972538
2024-05-01 06:00:00,0,0001,-0.0009606823754767392,29.781153639778914
2024-06-01 06:00:00,0,0001,-0.000546417038085698,16.39251114257094
2024-07-01 06:00:00,0,0001,-0.0005063905027581227,15.698105585501803
2024-08-01 06:00:00,0,0001,-0.0006190601737762647,19.190865387064203
2024-09-01 06:00:00,0,0001,-0.0008777445584383294,26.33233675314988
2024-10-01 06:00:00,0,0001,-0.001321563000180081,40.96845300558251
2024-11-01 06:00:00,0,0001,-0.0024458516013559175,73.37554804067753
2024-12-01 06:00:00,0,0001,-0.0023020763694898637,71.36436745418577
2025-01-01 06:00:00,0,0001,-0.0035380244687264117,109.67875853051876
2025-02-01 06:00:00,0,0001,-0.003956719375903204,110.78814252528971
2025-03-01 06:00:00,0,0001,-0.0030095016292628982,93.29455050714984
2025-04-01 06:00:00,0,0001,-0.002406550304845638,72.19650914536913
2025-05-01 06:00:00,0,0001,-0.0013098155069979234,40.60428071693563
2025-06-01 06:00:00,0,0001,-0.0006526968868794237,19.58090660638271
2025-07-01 06:00:00,0,0001,-0.00047923734419837193,14.85635767014953
2025-08-01 06:00:00,0,0001,-0.0006608325305261526,20.48580844631073
2025-09-01 06:00:00,0,0001,-0.0011426841977593156,34.28052593277947
2025-10-01 06:00:00,0,0001,-0.0014752319857666075,45.73219155876483
2025-11-01 06:00:00,0,0001,-0.0014595881749181587,43.78764524754476
2025-12-01 06:00:00,0,0001,-0.002350400434115794,72.86241345758962
